CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
GBRTENW,2010,52,f,24,596,640,1466,2439,5165,0.000260006759097301,0.00168135700733593,0.0133561653305633,0.0433276379195979,0.152284840243753,0.00948489450584808,0,0,0
GBRTENW,2010,52,b,61,1472,1514,2861,3778,9686,0.000322532332729777,0.0020837036790422,0.0164305354313535,0.0479762549463709,0.160751422290927,0.00904520136503563,0,0,0
GBRTENW,2011,1,m,42,1119,1152,1870,1715,5898,0.000430251419303376,0.00316285864170431,0.025323024814367,0.0708642551430923,0.218662728176659,0.0111045210845777,0,0,0
GBRTENW,2011,1,f,42,735,865,1872,3230,6744,0.000451311134174717,0.00206462723363416,0.0176011411620748,0.0549233712502862,0.197898845494433,0.0122929189892048,0,0,0
GBRTENW,2011,1,b,84,1854,2017,3742,4945,12642,0.000440529728174107,0.0026120389412067,0.0213130764546145,0.0618795393306422,0.204638200605707,0.0117083359615256,0,0,0
GBRTENW,2011,2,m,51,1226,1170,1901,1760,6108,0.000522448152011242,0.00346529463335968,0.0257186970770915,0.0720390101748761,0.224400234163802,0.0114999007773144,0,0,0
GBRTENW,2011,2,f,40,853,844,1923,3359,7019,0.000429820127785444,0.00239609119767338,0.0171738302205678,0.0564196810439639,0.205802545515728,0.0127941871864218,0,0,0
GBRTENW,2011,2,b,91,2079,2014,3824,5119,13127,0.000477240538855283,0.00292903395834343,0.0212813762913205,0.0632355313736975,0.211838816764533,0.0121575167036028,0,0,0
GBRTENW,2011,3,m,42,1085,1036,1660,1601,5424,0.000430251419303376,0.00306675748547737,0.0227731368990315,0.0629062371858466,0.204127713009231,0.0102120926352576,0,0,0
GBRTENW,2011,3,f,32,706,728,1673,2875,6014,0.000343856102228355,0.00198316575094655,0.0148134459722433,0.0490848291141714,0.17614835318777,0.0109622797747743,0,0,0
GBRTENW,2011,3,b,74,1791,1764,3333,4476,11438,0.000388085712915285,0.00252328033640841,0.0186396960168269,0.055116115603696,0.185229643258068,0.0105932563461422,0,0,0
GBRTENW,2011,4,m,57,1034,976,1593,1374,5034,0.000583912640483153,0.00292260575113696,0.0214542293566165,0.0603672505042492,0.175185182807423,0.0094778160630322,0,0,0
GBRTENW,2011,4,f,41,660,675,1479,2665,5520,0.00044056563098008,0.00185395098530414,0.0137349945484399,0.0433929840166524,0.163281864781011,0.0100618198132282,0,0,0
GBRTENW,2011,4,b,98,1694,1651,3072,4039,10554,0.000513951349536459,0.00238662026235391,0.0174456565327558,0.0508000921495812,0.167145337158028,0.00977454340594378,0,0,0
GBRTENW,2011,5,m,38,973,975,1521,1368,4875,0.000389275093655435,0.00275018897084744,0.0214322475642429,0.0576387872046221,0.174420182009137,0.00917845715281724,0,0,0
GBRTENW,2011,5,f,25,691,689,1426,2529,5360,0.000268637579865903,0.00194103050128055,0.0140198685094445,0.0418379954075364,0.154949281812824,0.00977017286212009,0,0,0
GBRTENW,2011,5,b,63,1664,1664,2947,3897,10235,0.000330397296130581,0.00234435426006901,0.0175830239070295,0.0487330311083385,0.161268972246803,0.00947910287661878,0,0,0
GBRTENW,2011,6,m,51,959,939,1507,1411,4867,0.000522448152011242,0.0027106179065187,0.020640903038794,0.0571082526741391,0.179902687730184,0.00916339506928441,0,0,0
GBRTENW,2011,6,f,36,622,692,1419,2382,5151,0.0003868381150069,0.00174720835281693,0.0140809129296598,0.0416326195535022,0.145942739928093,0.00938920903223518,0,0,0
GBRTENW,2011,6,b,87,1581,1631,2926,3793,10018,0.000456262932751754,0.00222741832041413,0.0172343221107963,0.0483857648534097,0.156965155692102,0.00927812922500898,0,0,0
GBRTENW,2011,7,m,53,999,898,1523,1297,4770,0.000542936314835212,0.0028236780903151,0.0197396495514771,0.057714577851834,0.165367672562756,0.00898076730644887,0,0,0
GBRTENW,2011,7,f,27,624,617,1434,2284,4986,0.000290128586255175,0.00175282638610573,0.0125548024242776,0.0420727106692897,0.139938378671605,0.00908844811390499,0,0,0
GBRTENW,2011,7,b,80,1623,1515,2957,3581,9756,0.000419552122070579,0.00228659072361298,0.0160085824634313,0.0488983959916379,0.148191991176752,0.0090354790097013,0,0,0
GBRTENW,2011,8,m,41,914,847,1424,1321,4547,0.000420007337891391,0.00258342519974775,0.0186185781404244,0.0539629408148467,0.168427675755899,0.00856091172797128,0,0,0
GBRTENW,2011,8,f,33,586,640,1389,2238,4886,0.000354601605422992,0.00164608375361853,0.0130228096459282,0.0407524373219271,0.137120005020601,0.00890616876946245,0,0,0
GBRTENW,2011,8,b,74,1500,1487,2813,3559,9433,0.000388085712915285,0.0021133001142449,0.015712714272688,0.0465171416721263,0.147281568444026,0.00873633389693649,0,0,0
GBRTENW,2011,9,m,52,929,881,1450,1265,4577,0.000532692233423227,0.0026258227686714,0.0193659590811262,0.054948219228601,0.161287668305233,0.00861739454121938,0,0,0
GBRTENW,2011,9,f,35,631,614,1364,2232,4876,0.000376092611812264,0.00177248950261654,0.0124937580040623,0.0400189521289478,0.136752391066122,0.0088879408350182,0,0,0
GBRTENW,2011,9,b,87,1560,1495,2814,3497,9453,0.000456262932751754,0.0021978321188147,0.0157972480414718,0.0465336781604562,0.144715831651801,0.00875485681413555,0,0,0
GBRTENW,2011,10,m,54,932,977,1477,1228,4668,0.000553180396247197,0.00263430228245613,0.0214762111489901,0.0559713929659611,0.156570163382471,0.00878872574140531,0,0,0
GBRTENW,2011,10,f,33,580,647,1381,2339,4980,0.000354601605422992,0.00162922965375212,0.0131652466264305,0.0405177220601737,0.143308173254328,0.00907751135323844,0,0,0
GBRTENW,2011,10,b,87,1512,1624,2858,3567,9648,0.000456262932751754,0.00213020651515886,0.0171603550631105,0.0472612836469737,0.147612631255927,0.00893545525682638,0,0,0
GBRTENW,2011,11,m,51,932,925,1524,1352,4784,0.000522448152011242,0.00263430228245613,0.0203331579455638,0.0577524731754399,0.172380179880375,0.00900712595263132,0,0,0
GBRTENW,2011,11,f,41,632,594,1471,2319,5057,0.00044056563098008,0.00177529851926094,0.0120867952026271,0.043158268754899,0.142082793406065,0.0092178664484592,0,0,0
GBRTENW,2011,11,b,92,1564,1519,2995,3671,9841,0.000482484940381165,0.00220346758578602,0.0160508493478232,0.0495267825481757,0.151916447810627,0.00911420140779731,0,0,0
GBRTENW,2011,12,m,58,925,892,1477,1323,4675,0.000594156721895138,0.00261451675029176,0.0196077587972356,0.0559713929659611,0.168682676021994,0.00880190506449653,0,0,0
GBRTENW,2011,12,f,41,566,653,1458,2303,5021,0.00044056563098008,0.00158990342073052,0.0132873354668611,0.0427768564545498,0.141102489527455,0.00915224588445988,0,0,0
GBRTENW,2011,12,b,99,1491,1545,2935,3626,9696,0.000519195751062341,0.00210062031355943,0.0163255840963705,0.0485345932483792,0.150054219493689,0.00897991025810412,0,0,0
GBRTENW,2011,13,m,49,919,855,1415,1197,4435,0.000501959989187272,0.0025975577227223,0.018794432479413,0.0536218829023933,0.152617659257995,0.00835004255851168,0,0,0
GBRTENW,2011,13,f,41,571,674,1359,2231,4876,0.00044056563098008,0.00160394850395252,0.0137146464083681,0.039872255090352,0.136691122073709,0.0088879408350182,0,0,0
GBRTENW,2011,13,b,90,1490,1529,2774,3428,9311,0.000471996137329401,0.0020992114468166,0.0161565165588029,0.0458722186272586,0.141860414899163,0.00862334410202223,0,0,0
GBRTENW,2011,14,m,51,912,931,1484,1271,4649,0.000522448152011242,0.00257777219055793,0.0204650486998053,0.0562366602312026,0.162052669103518,0.00875295329301484,0,0,0
GBRTENW,2011,14,f,44,622,648,1344,2247,4905,0.000472802140563989,0.00174720835281693,0.0131855947665023,0.0394321639745644,0.137671425952319,0.00894080184490654,0,0,0
GBRTENW,2011,14,b,95,1534,1579,2828,3518,9554,0.000498218144958812,0.00216120158350112,0.0166848526137017,0.0467651889970754,0.145584871533039,0.0088483975459908,0,0,0
GBRTENW,2011,15,m,55,938,936,1426,1207,4562,0.000563424477659183,0.00265126131002559,0.0205749576616732,0.0540387314620586,0.153892660588471,0.00858915313459533,0,0,0
GBRTENW,2011,15,f,48,579,626,1317,2194,4764,0.000515784153342533,0.00162642063710772,0.0127379356849235,0.0386399999661469,0.134424169354423,0.00868378796924256,0,0,0
GBRTENW,2011,15,b,103,1517,1562,2743,3401,9326,0.00054017335716587,0.00213725084887301,0.0165052183550361,0.0453595874890304,0.140743077909001,0.00863723628992152,0,0,0
GBRTENW,2011,16,m,40,788,808,1305,1117,4058,0.000409763256479406,0.00222728562078909,0.0177612882378547,0.0494533973057409,0.142417648614186,0.00764024187202715,0,0,0
GBRTENW,2011,16,f,38,508,520,1195,2013,4274,0.000408329121396172,0.00142698045535531,0.0105810328373166,0.0350605922244081,0.123334481727645,0.00779061918147412,0,0,0
GBRTENW,2011,16,b,78,1296,1328,2500,3130,8332,0.000409063319018814,0.0018258912987076,0.0140326056181101,0.0413412208248545,0.129528325155887,0.00771664730512825,0,0,0
GBRTENW,2011,17,m,35,755,749,1233,1091,3863,0.00035854284941948,0.00213401096915706,0.0164643624878133,0.0467249340061138,0.139102645154948,0.00727310358591446,0,0,0
GBRTENW,2011,17,f,31,499,557,1194,1918,4199,0.000333110599033719,0.00140169930555571,0.0113339140199719,0.0350312528166889,0.117513927448397,0.00765390967314221,0,0,0
GBRTENW,2011,17,b,66,1254,1306,2427,3009,8062,0.000346130500708227,0.00176671889550874,0.0138001377539546,0.0401340571767688,0.124521000125899,0.00746658792294095,0,0,0
GBRTENW,2011,18,m,52,992,906,1580,1298,4828,0.000532692233423227,0.00280389255815073,0.0199155038904658,0.0598746112973721,0.165495172695804,0.00908996741206187,0,0,0
GBRTENW,2011,18,f,33,625,692,1373,2302,5025,0.000354601605422992,0.00175563540275013,0.0140809129296598,0.0402830067984204,0.141041220535042,0.00915953705823758,0,0,0
GBRTENW,2011,18,b,85,1617,1598,2953,3600,9853,0.00044577412969999,0.002278137523156,0.0168856203145632,0.0488322500383181,0.148978265355014,0.00912531515811674,0,0,0
GBRTENW,2011,19,m,54,1065,961,1528,1309,4917,0.000553180396247197,0.00301022739357917,0.0211245024710128,0.0579040544698636,0.166897674159328,0.00925753309136459,0,0,0
GBRTENW,2011,19,f,50,645,704,1436,2388,5223,0.000537275159731805,0.00181181573563814,0.014325090610521,0.0421313894847281,0.146310353882572,0.00952045016023381,0,0,0
GBRTENW,2011,19,b,104,1710,1665,2964,3697,10140,0.000545417758691752,0.00240916213023919,0.0175935906281275,0.0490141514099475,0.152992401949302,0.00939111901992325,0,0,0
GBRTENW,2011,20,m,50,915,882,1466,1126,4439,0.000512204070599257,0.00258625170434266,0.0193879408734998,0.0555545444062959,0.143565149811614,0.0083575736002781,0,0,0
GBRTENW,2011,20,f,40,567,625,1256,2020,4508,0.000429820127785444,0.00159271243737492,0.0127175875448517,0.0368502960952775,0.123763364674537,0.00821715284746966,0,0,0
GBRTENW,2011,20,b,90,1482,1507,2722,3146,8947,0.000471996137329401,0.00208794051287396,0.0159240486946475,0.0450123212341016,0.130190450779687,0.00828622700899934,0,0,0
GBRTENW,2011,21,m,50,932,874,1387,1191,4434,0.000512204070599257,0.00263430228245613,0.0192120865345111,0.0525608138414273,0.151852658459709,0.00834815979807008,0,0,0
GBRTENW,2011,21,f,33,603,642,1284,2166,4728,0.000354601605422992,0.00169383703657333,0.0130635059260717,0.0376717995114142,0.132708637566855,0.00861816740524324,0,0,0
GBRTENW,2011,21,b,83,1535,1516,2671,3357,9162,0.000435285326648225,0.00216261045024395,0.0160191491845293,0.0441689603292746,0.138922232443551,0.00848534836888923,0,0,0
GBRTENW,2011,22,m,35,769,742,1227,1058,3831,0.00035854284941948,0.0021735820334858,0.0163104899411982,0.0464975620644782,0.134895140764376,0.00721285525178315,0,0,0
GBRTENW,2011,22,f,35,536,548,1123,1838,4080,0.000376092611812264,0.00150563292139852,0.011150780759326,0.0329481548686279,0.112612408055346,0.00743699725325559,0,0,0
GBRTENW,2011,22,b,70,1305,1290,2350,2896,7911,0.000367108106811756,0.00183857109939306,0.013631070216387,0.0388607475753632,0.119844737907811,0.00732673989808805,0,0,0
GBRTENW,2011,23,m,54,941,933,1422,1251,4601,0.000553180396247197,0.00265974082381032,0.0205090122845525,0.0538871501676349,0.159502666442566,0.00866258079181787,0,0,0
GBRTENW,2011,23,f,29,581,584,1307,2149,4650,0.000311619592644447,0.00163203867039652,0.0118833138019094,0.0383466058889552,0.131667064695832,0.00847598951657806,0,0,0
GBRTENW,2011,23,b,83,1522,1517,2729,3400,9251,0.000435285326648225,0.00214429518258716,0.0160297159056272,0.0451280766524112,0.140701695057513,0.00856777535042505,0,0,0
GBRTENW,2011,24,m,47,896,886,1412,1197,4438,0.000481471826363301,0.00253254811703937,0.0194758680429941,0.0535081969315755,0.152617659257995,0.00835569083983649,0,0,0
GBRTENW,2011,24,f,40,627,582,1214,2059,4522,0.000429820127785444,0.00176125343603893,0.0118426175217659,0.0356180409710723,0.12615285537865,0.00824267195569161,0,0,0
GBRTENW,2011,24,b,87,1523,1468,2626,3256,8960,0.000456262932751754,0.00214570404932999,0.0155119465718265,0.0434248183544272,0.134742564443313,0.00829826690517873,0,0,0
GBRTENW,2011,25,m,50,845,851,1372,1123,4241,0.000512204070599257,0.00238839638269896,0.0187065053099187,0.0519923839873383,0.143182649412471,0.0079847870328406,0,0,0
GBRTENW,2011,25,f,28,571,547,1310,2008,4464,0.000300874089449811,0.00160394850395252,0.0111304326192542,0.0384346241121127,0.12302813676558,0.00813694993591494,0,0,0
GBRTENW,2011,25,b,78,1416,1398,2682,3131,8705,0.000409063319018814,0.00199495530784719,0.0147722760949683,0.0443508617009039,0.129569708007375,0.00806209971089072,0,0,0
GBRTENW,2011,26,m,47,881,899,1278,1176,4281,0.000481471826363301,0.00249015054811572,0.0197616313438507,0.0484302235683807,0.149940156463995,0.00806009745050474,0,0,0
GBRTENW,2011,26,f,26,573,598,1145,2086,4428,0.000279383083060539,0.00160956653724132,0.0121681877629141,0.0335936218384496,0.127807118173804,0.00807132937191563,0,0,0
GBRTENW,2011,26,b,73,1454,1497,2423,3262,8709,0.000382841311389403,0.00204849224407473,0.0158183814836678,0.040067911223449,0.134990861552238,0.00806580429433053,0,0,0
GBRTENW,2011,27,m,48,881,874,1320,1132,4255,0.000491715907775287,0.00249015054811572,0.0192120865345111,0.0500218271598298,0.1443301506099,0.00801114567902305,0,0,0
GBRTENW,2011,27,f,37,575,600,1250,1987,4449,0.000397583618201536,0.00161518457053012,0.0122088840430577,0.0366742596489625,0.121741487924904,0.00810960803424856,0,0,0
GBRTENW,2011,27,b,85,1456,1474,2570,3119,8704,0.00044577412969999,0.00205130997756038,0.0155753468984143,0.0424987750079504,0.129073113789525,0.00806117356503076,0,0,0
GBRTENW,2011,28,m,33,853,789,1322,1079,4076,0.00033805468659551,0.00241100841945824,0.0173436341827566,0.0500976178070417,0.137572643558376,0.00767413155997601,0,0,0
GBRTENW,2011,28,f,20,568,578,1249,1970,4385,0.000214910063892722,0.00159552145401932,0.0117612249614789,0.0366449202412433,0.12069991505388,0.00799294925380533,0,0,0
GBRTENW,2011,28,b,53,1421,1367,2571,3049,8461,0.000277953280871758,0.00200199964156134,0.0144447077409311,0.0425153114962804,0.126176314185399,0.00783612012106219,0,0,0
GBRTENW,2011,29,m,52,867,808,1309,1100,4136,0.000532692233423227,0.00245057948378698,0.0177612882378547,0.0496049786001646,0.140250146352376,0.00778709718647222,0,0,0
GBRTENW,2011,29,f,35,606,570,1230,1923,4364,0.000376092611812264,0.00170226408650653,0.0115984398409048,0.0360874714945791,0.117820272410463,0.0079546705914724,0,0,0
GBRTENW,2011,29,b,87,1473,1378,2539,3023,8500,0.000456262932751754,0.00207526071218849,0.0145609416730088,0.0419861438697222,0.125100360046724,0.00787223980960036,0,0,0
GBRTENW,2011,30,m,58,814,846,1282,1130,4130,0.000594156721895138,0.00230077474025675,0.0185965963480508,0.0485818048628044,0.144075150343805,0.0077758006238226,0,0,0
GBRTENW,2011,30,f,29,564,606,1184,1942,4325,0.000311619592644447,0.00158428538744172,0.0123309728834882,0.0347378587394972,0.118984383266312,0.00788358164713981,0,0,0
GBRTENW,2011,30,b,87,1378,1452,2466,3072,8455,0.000456262932751754,0.00194141837161965,0.0153428790342589,0.0407789802216365,0.127128119769612,0.00783056324590247,0,0,0
GBRTENW,2011,31,m,44,897,838,1356,1138,4273,0.000450739582127346,0.00253537462163428,0.0184207420090621,0.0513860588096434,0.145095151408186,0.00804503536697191,0,0,0
GBRTENW,2011,31,f,27,582,595,1294,2015,4513,0.000290128586255175,0.00163484768704093,0.0121071433426988,0.0379651935886059,0.123457019712472,0.00822626681469178,0,0,0
GBRTENW,2011,31,b,71,1479,1433,2650,3153,8786,0.000372352508337638,0.00208371391264547,0.0151421113333974,0.0438216940743458,0.1304801307401,0.00813711752554691,0,0,0
GBRTENW,2011,32,m,46,889,818,1378,1074,4205,0.000471227744951316,0.002512762584875,0.0179811061615905,0.0522197559289739,0.136935142893138,0.00791700765694287,0,0,0
GBRTENW,2011,32,f,27,557,612,1239,1933,4368,0.000290128586255175,0.00156462227093092,0.0124530617239188,0.0363515261640516,0.118432962334594,0.0079619617652501,0,0,0
GBRTENW,2011,32,b,73,1446,1430,2617,3007,8573,0.000382841311389403,0.00203722131013209,0.0151104111701035,0.0432759899594577,0.124438234422924,0.00793984845737692,0,0,0
GBRTENW,2011,33,m,37,862,811,1296,1118,4124,0.00037903101224345,0.00243644696081243,0.0178272336149754,0.0491123393932875,0.142545148747233,0.00776450406117298,0,0,0
GBRTENW,2011,33,f,38,548,576,1177,1961,4300,0.000408329121396172,0.00153934112113132,0.0117205286813353,0.0345324828854631,0.120148494122162,0.00783801181102918,0,0,0
GBRTENW,2011,33,b,75,1410,1387,2473,3079,8424,0.000393330114441167,0.00198650210739021,0.0146560421628906,0.0408947356399461,0.127417799730025,0.00780185272424393,0,0,0
GBRTENW,2011,34,m,57,867,825,1373,1128,4250,0.000583912640483153,0.00245057948378698,0.0181349787082056,0.0520302793109442,0.143820150077709,0.00800173187681503,0,0,0
GBRTENW,2011,34,f,32,553,541,1171,1917,4214,0.000343856102228355,0.00155338620435332,0.0110083437788237,0.034356446439148,0.117452658455984,0.00768125157480859,0,0,0
GBRTENW,2011,34,b,89,1420,1366,2544,3045,8464,0.000466751735803519,0.00200059077481851,0.0144341410198331,0.042068826311372,0.126010782779449,0.00783889855864205,0,0,0
GBRTENW,2011,35,m,39,762,724,1237,1010,3772,0.00039951917506742,0.00215379650132143,0.0159148176784737,0.0468765153005375,0.128775134378091,0.00710177238572854,0,0,0
GBRTENW,2011,35,f,31,510,498,1132,1773,3944,0.000333110599033719,0.00143259848864411,0.0101333737557379,0.0332122095381004,0.108629923548492,0.00718909734481374,0,0,0
GBRTENW,2011,35,b,70,1272,1222,2369,2783,7716,0.000367108106811756,0.00179207849687968,0.0129125331817248,0.0391749408536321,0.115168475689723,0.00714614145539722,0,0,0
GBRTENW,2011,36,m,36,840,859,1391,1177,4303,0.000368786930831465,0.00237426385972441,0.0188823596489074,0.052712395135851,0.150067656597043,0.00810151818022002,0,0,0
GBRTENW,2011,36,f,33,558,603,1268,2002,4464,0.000354601605422992,0.00156743128757532,0.0122699284632729,0.0372023689879075,0.122660522811101,0.00813694993591494,0,0,0
GBRTENW,2011,36,b,69,1398,1462,2659,3179,8767,0.000361863705285874,0.00196959570647625,0.0154485462452387,0.0439705224693153,0.131556084878775,0.0081195207542078,0,0,0
GBRTENW,2011,37,m,51,887,812,1310,1184,4244,0.000522448152011242,0.00250710957568518,0.017849215407349,0.0496428739237705,0.150960157528376,0.00799043531416541,0,0,0
GBRTENW,2011,37,f,29,551,589,1226,1973,4368,0.000311619592644447,0.00154776817106452,0.0119850545022683,0.0359701138637024,0.12088372203112,0.0079619617652501,0,0,0
GBRTENW,2011,37,b,80,1438,1401,2536,3157,8612,0.000419552122070579,0.00202595037618945,0.0148039762582622,0.0419365344047324,0.13064566214605,0.00797596814591509,0,0,0
GBRTENW,2011,38,m,47,827,818,1338,1157,4187,0.000481471826363301,0.00233751929999058,0.0179811061615905,0.0507039429847366,0.14751765393609,0.00788311796899401,0,0,0
GBRTENW,2011,38,f,26,589,553,1171,2000,4339,0.000279383083060539,0.00165451080355173,0.0112525214596848,0.034356446439148,0.122537984826274,0.00790910075536176,0,0,0
GBRTENW,2011,38,b,73,1416,1371,2509,3157,8526,0.000382841311389403,0.00199495530784719,0.014486974625323,0.041490049219824,0.13064566214605,0.00789631960195913,0,0,0
